id, name, url, price, promo, price_on_promo, brand
"658892","Сыр плавленый Карат для супа с луком 45%, 90г","https://online.metro-cc.ru/products/syr-plavlennyy-45-dlya-supa-s-lukom-90g-bzmzh","41.9","True","45.49","КАРАТ"
"659312","Сыр плавленый Карат для супа с грибами 45%, 90г","https://online.metro-cc.ru/products/syr-plavlennyy-45-dlya-supa-s-gribami-90g-bzmzh","41.9","True","45.49","КАРАТ"
"597001","Сыр плавленый Карат с зеленью 45%, 90г","https://online.metro-cc.ru/products/karat-s-zelenyu-45-90-g-bzmzh","42","True","45.49","КАРАТ"
"600734572","Сливки питьевые Viola для кофе ультрапастеризованные 10%, 200мл","https://online.metro-cc.ru/products/200ml-slivki-10-viola-pitevye-up-bzmzh","42.9","True","75.9","VIOLA"
"593581439","Творожок Савушкин продукт кокос-миндаль 3.5%, 120г","https://online.metro-cc.ru/products/120g-tvorozhok-35-savushkin-produkt-kokosmindal-bzmzh","42.9","True","56.9","САВУШКИН ПРОДУКТ"
"7020229","Творог Савушкин продукт мягкий 5%, 125г","https://online.metro-cc.ru/products/myagkij-5-savushkin-125g-bzmzh","43.49","False","","САВУШКИН ПРОДУКТ"
"35584498","Сырок творожный Чудо со вкусом ванили глазированный 25.6%, 40г","https://online.metro-cc.ru/products/40g-tvorsyrok-glazirovannyy-256-chudo-vanil-bzmzh","43.49","False","","ЧУДО"
"41970878","Сырок творожный Чудо со вкусом кокоса глазированный 28.7%, 40г","https://online.metro-cc.ru/products/40g-tvorsyrok-glazirovannyy-287-chudo-kokos-bzmzh","43.49","False","","ЧУДО"
"35584503","Сырок творожный Чудо со вкусом шоколада глазированный 25.6%, 40г","https://online.metro-cc.ru/products/40g-tvorsyrok-glazirovannyy-256-chudo-shokolad-bzmzh","43.49","False","","ЧУДО"
"185069","Сметана Пискаревское 15%, 200г","https://online.metro-cc.ru/products/piskarevskoe-stakan-15-200g-bzmzh","44.5","False","","ПИСКАРЕВСКОЕ"
"614300","Сырок творожный Ростагроэкспорт с изюмом 0%, 90г","https://online.metro-cc.ru/products/s-izyumom-rostagroproekt-0-90g-bzmzh","44.9","True","54.9","РОСТАГРОЭКСПОРТ"
"437479","Йогурт Epica натуральный без сахара 6%, 130г","https://online.metro-cc.ru/products/epica-naturalnyj-130g-bzmzh","44.9","True","53.9","EPICA"
"159634","Сырок творожный Ростагроэкспорт с сахаром и изюмом 16.5%, 90г","https://online.metro-cc.ru/products/rostagroeksport-s-saharom-izyumom-165-90g-bzmzh","44.9","True","54.9","РОСТАГРОЭКСПОРТ"
"204823","Сырок творожный Ростагроэкспорт с сахаром и ароматом ванили 16.5%, 90г","https://online.metro-cc.ru/products/rostagroeksport-s-saharom-aromatom-vanili-165-90g-bzmzh","44.9","True","54.9","РОСТАГРОЭКСПОРТ"
"7020449","Творог Савушкин продукт мягкий 0%, 125г","https://online.metro-cc.ru/products/myagkij-0-savushkin-125g-bzmzh","44.99","False","","САВУШКИН ПРОДУКТ"
"597180","Сыр плавленый Карат с белыми грибами 45%, 90г","https://online.metro-cc.ru/products/karat-s-belymi-gribami-45-90-g-bzmzh","45","True","51.9","КАРАТ"
"597135","Сыр плавленый Карат с ветчиной 45%, 90г","https://online.metro-cc.ru/products/karat-s-vetchinoj-45-90-g-bzmzh","45","True","51.9","КАРАТ"
"597114","Сыр плавленый Карат с лососем 45%, 90г","https://online.metro-cc.ru/products/karat-s-lososem-45-90-g-bzmzh","45","True","51.9","КАРАТ"
"614888","METRO Chef Желе с фруктами персик, 150г","https://online.metro-cc.ru/products/zhele-s-fruktami-metro-chef-persik-150g","45.49","False","","METRO CHEF"
"614714","METRO Chef Желе с фруктами вишня, 150г","https://online.metro-cc.ru/products/zhele-s-fruktami-metro-chef-vishnya-150g","45.49","False","","METRO CHEF"
"614594","METRO Chef Желе с фруктами мандарин, 150г","https://online.metro-cc.ru/products/zhele-s-fruktami-metro-chef-mandarin-150g","45.49","False","","METRO CHEF"
"403509068","Бисквит Milino пирожное с молочно-медовым кремом, 28г","https://online.metro-cc.ru/products/28g-biskvit-pirozhnoe-milino-s-molochno-medovym-kremom","46","False","","MILINO"
"601242943","Йогурт фруктовый Чудо клубника-земляника 2%, 130г","https://online.metro-cc.ru/products/130g-yogurt-fruktovyy-2-chudo-klubnika-zemlyanik-bzmzh","46.49","False","","ЧУДО"
"470842346","Десерт творожный Даниссимо ягодное мророженое 5.6%, 110г","https://online.metro-cc.ru/products/110g-tvorozhnyy-desert-56-danissimo-yagodnoe-morozhenoe-bzmzh","46.49","False","","ДАНИССИМО"
"6668662","Творожок Даниссимо с сочной малиной и маракуйей 5.6%, 110г","https://online.metro-cc.ru/products/tvorozhok-danissimo-s-sochnoj-malinoj-marakujej-5-6-110g","46.49","False","","ДАНИССИМО"
"601242938","Йогурт фруктовый Чудо вишня-черешня 2%, 130г","https://online.metro-cc.ru/products/130g-yogurt-fruktovyy-2-chudo-vishnya-chereshnya-bzmzh","46.49","False","","ЧУДО"
"6668552","Творожок Даниссимо со вкусом сливочной карамели 5.6%, 110г","https://online.metro-cc.ru/products/tvorozhok-danissimo-so-vkusom-slivochnoj-karameli-5-6-110g","46.49","False","","ДАНИССИМО"
"601242948","Йогурт фруктовый Чудо персик-маракуйя 2%, 130г","https://online.metro-cc.ru/products/130g-yogurt-fruktovyy-2-chudo-persik-marakuyya-bzmzh","46.49","False","","ЧУДО"
"643010","Десерт творожный Даниссимо пломбир 5.4%, 110г","https://online.metro-cc.ru/products/tvorozhnyj-danissimo-plombir-54-110g-bzmzh","46.49","False","","ДАНИССИМО"
"643045","Десерт творожный Даниссимо клубника-киви 5.6%, 110г","https://online.metro-cc.ru/products/tvorozhnyj-danissimo-klubnika-kivi-56-110g-bzmzh","46.49","False","","ДАНИССИМО"
"643465","Десерт творожный Даниссимо мороженое крем-брюле, 110г","https://online.metro-cc.ru/products/tvorozhnyj-danissimo-morozhenoe-krem-bryule-110g-bzmzh","46.49","False","","ДАНИССИМО"
"654237","Ряженка Домик в деревне 2.5%, 270г","https://online.metro-cc.ru/products/ryazhenka-domik-v-derevne-2-5-270g","46.49","False","","ДОМИК В ДЕРЕВНЕ"
"470842341","Десерт творожный Даниссимо земляничный чизкейк 5.6%, 110г","https://online.metro-cc.ru/products/110g-tvorozhnyy-desert-56-danissimo-zemlyanichn-chizkeyk-bzmzh","46.49","False","","ДАНИССИМО"
"654872","Ряженка Домик в деревне с клубникой 2.1%, 270г","https://online.metro-cc.ru/products/ryazhenka-domik-v-derevne-klubnika-2-1-270g","46.49","False","","ДОМИК В ДЕРЕВНЕ"
"654327","Снежок Домик в деревне 2.5%, 270г","https://online.metro-cc.ru/products/snezhok-domik-v-derevne-2-5-270g","46.49","False","","ДОМИК В ДЕРЕВНЕ"
"445681","Йогурт Савушкин продукт Teos греческий 2%, 140г","https://online.metro-cc.ru/products/jogurt-savushkin-teos-grecheskij-naturalnyj-2-bez-zamenitelya-molochnyh-zhirov-140-g","47.49","False","","САВУШКИН ПРОДУКТ"
"133901","Маргарин Саратовский сливочный 60%, 250г","https://online.metro-cc.ru/products/saratovskij-60-250g","47.49","False","","САРАТОВСКИЙ"
"581483067","Бисквит Kinder молочный ломтик с персиком, 28г","https://online.metro-cc.ru/products/28g-biskvit-kinder-molochnyy-lomtik-s-persikom","47.5","False","","KINDER"
"595470891","Коктейль молочный Чудо ванильный пломбир 2.6%, 200г","https://online.metro-cc.ru/products/200g-molochnyy-kokteyl-26-chudo-vanilnyy-plombir-bzmzh","47.9","True","50.9","ЧУДО"
"601246798","Творог Домик в деревне мягкий 2%, 115г","https://online.metro-cc.ru/products/115g-tvorog-myagkiy-2-domik-v-derevne-bzmzh","47.9","False","","ДОМИК В ДЕРЕВНЕ"
"657472","Коктейль молочный Чудо клубника-пломбир-банан 2%, 200мл","https://online.metro-cc.ru/products/koktejl-molochnyj-chudo-klubnika-plombir-banan-2-200ml-bzmzh","47.9","True","50.9","ЧУДО"
"204421","Коктейль молочный Чудо клубника 2%, 200г","https://online.metro-cc.ru/products/chudo-klubnika-2-200g-bzmzh","47.9","True","50.9","ЧУДО"
"102902","Коктейль молочный Чудо шоколад 3%, 200мл","https://online.metro-cc.ru/products/molochnyj-koktejl-chudo-shokolad-3-200g-109602","47.9","True","50.9","ЧУДО"
"601246808","Био кефирный продукт Домик в деревне 2.5%, 270г","https://online.metro-cc.ru/products/270g-bio-kefirnyy-produkt-25-domik-v-derevne-bzmzh","47.91","False","","ДОМИК В ДЕРЕВНЕ"
"403257993","Бисквит Milino пирожное глазированное с кремом и цельным молоком, 30г","https://online.metro-cc.ru/products/30g-biskvit-pirozhnoe-milino-glazirov-s-kremtseln-mol","47.99","False","","MILINO"
