id, name, url, price, promo, price_not_promo, brand
"492623","Водка Чистые Росы Organic, 1л","https://online.metro-cc.ru/products/nbspchistye-nbsprosy-1l","1899","True","2219","ЧИСТЫЕ РОСЫ"
"265234220","Виски Glenlee 0.7л","https://online.metro-cc.ru/products/07l-viski-glenlee","1899","True","2239","GLENLEE"
"595695652","Настойка Beluga Botanicals огурец и мята, 0.7л","https://online.metro-cc.ru/products/07l-nastoyka-beluga-botanicals-ogurets-i-myata","1899","False","","BELUGA"
"581435047","Ликер Minttu Peppermint, 0.5л","https://online.metro-cc.ru/products/05l-liker-minttu-perechnaya-myata","1899","False","","MINTTU"
"603219231","Коньяк Старый Кенигсберг 4 года, 1.5л","https://online.metro-cc.ru/products/konyak-staryy-kenigsberg-4-goda-15l","1899","False","","СТАРЫЙ КЕНИГСБЕРГ"
"595693922","Настойка Beluga Botanicals груша и липа, 0.7л","https://online.metro-cc.ru/products/07l-nastoyka-beluga-botanicals-grusha-i-lipa","1899","False","","BELUGA"
"446004","Вино Weingut Stadlmann Gruner Veltliner белое сухое, 0.75л","https://online.metro-cc.ru/products/stadlmann-gruner-veltliner-beloe-suhoe-075-l","1899","False","","STADLMANN"
"519900","Джин Gordon's Premium Pink, 0.7л","https://online.metro-cc.ru/products/gordon-039s-premium-pink-07-l","1899","False","","GORDON'S"
"448107172","Ром Takamaka Blanc, 0.7л","https://online.metro-cc.ru/products/07l-rom-takamaka-blanc","1899","False","","TAKAMAKA"
"603140131","Настойка Beluga Botanicals роза и лайм, 0.7л","https://online.metro-cc.ru/products/07l-nastoyka-beluga-botanicals-roza-i-laym","1899","False","","BELUGA"
"427034","Вино Italo Cescon Storia E Vini Merlot красное сухое, 0.75л","https://online.metro-cc.ru/products/italo-cescon-merlot-krasnoe-suhoe-075-l","1899","False","","ITALO CESCON"
"604999510","Вино Fanagoria Формула Q красное сухое, 0.75л","https://online.metro-cc.ru/products/vino-fanagoria-formula-q-krasnoe-suhoe-075l","1899","False","","FANAGORIA"
"16860496","Коньяк Sarajishvili VS 6 лет в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/07l-konyak-sarajishvili-vs-6-let-pu","1899","False","","SARAJISHVILI"
"552181","Вино Cerro De La Cruz красное сухое, 5л","https://online.metro-cc.ru/products/cerro-de-la-cruz-tinto-seco-krasnoe-suhoe-11-5-l","1916.1","True","2129","CERRO DE LA CRUZ"
"604926331","Ликер Takamaka Koko, 0.7л","https://online.metro-cc.ru/products/liker-takamaka-koko-07l","1919","False","","TAKAMAKA"
"185540","Вино Schuchmann Saperavi красное сухое, 0.75л","https://online.metro-cc.ru/products/schuchmann-saperavi-krasnoe-suhoe-075-l-471046","1939","False","","SCHUCHMANN"
"597414","Джин Gordon's Dry, 0.7л","https://online.metro-cc.ru/products/suhoj-gordon-039s-375-07-l","1939","False","","GORDON'S"
"539644","Вино Stadt Krems Domane Krems Gruner Veltliner белое сухое, 0.75л","https://online.metro-cc.ru/products/krems-gruner-veltliner-beloe-suhoe-075-l","1939","False","","KREMS"
"7020864","Вино River Delta Sauvignon Blanc белое сухое, 0.75л","https://online.metro-cc.ru/products/river-delta-sauvignon-blanc-suhoe-075-l","1943.1","True","2159","RIVER DELTA"
"165225","Вино Masciarelli Montepulciano d'Abruzzo красное сухое, 0.75л","https://online.metro-cc.ru/products/masciarelli-montepulciano-dabruzzo-krasnoe-suhoe-075-l-271157","1949","False","","MASCIARELLI"
"158100","Водка Kremlin Award 1л","https://online.metro-cc.ru/products/kremlin-award-40-1l","1949","False","","KREMLIN AWARD"
"215035","Водка Beluga Transatlantic, 0.7л","https://online.metro-cc.ru/products/beluga-transatlantic-07-l","1959","False","","BELUGA"
"396666","Водка Beluga Noble Celebration, 0.7л","https://online.metro-cc.ru/products/beluga-noble-celebration-07-l","1959","False","","BELUGA"
"256511","Пиво Grotwerg светлое, 5л","https://online.metro-cc.ru/products/svetloe-grotwerg-keg-5l","1990","False","","GROTWERG"
"601739388","Пиво Bakalar холодного охмеления светлое, 2л","https://online.metro-cc.ru/products/2l-pivo-bakalar-holodnogo-ohmeleniya-svetloe-st","1990","False","","BAKALAR"
"544938","Вино Cantina Cellaro Vanita Nero красное полусухое, 0.75л","https://online.metro-cc.ru/products/cantina-cellaro-vanita-nero-davola-organico-krasnoe-polusuhoe-075-l-108971","1999","True","2569","CANTINA CELLARO"
"605168949","Вино La Dilecta Touraine Sauvignon Blanc белое сухое, 0.75л","https://online.metro-cc.ru/products/vino-la-dilecta-touraine-sauvignon-blanc-beloe-suhoe-075l-235474","1999","False","","LA DILECTA"
"662080","Ром Doorly's White 3 года, 0.7л","https://online.metro-cc.ru/products/rom-doorlyamp039s-belyy-vyderzhka-3-goda-07l","1999","True","2299","DOORLY'S"
"609026","Напиток спиртной Jim Beam Red Stag, 0.7л","https://online.metro-cc.ru/products/07-l-nap-spirtnoj-32-5-dzhim-bim-red-stag","1999","True","2369","JIM BEAM"
"444662","Вино Weingut Stadlmann Riesling белое полусухое, 0.75л","https://online.metro-cc.ru/products/stadlmann-riesling-beloe-polusuhoe-075-l","1999","False","","STADLMANN"
"178393","Виски Tullamore Dew 0.7л","https://online.metro-cc.ru/products/tullamore-dew-07-l","1999","True","2299","TULLAMORE DEW"
"381562629","Текила Pueblo Viejo Blanco, 0.7л","https://online.metro-cc.ru/products/07l-tekila-pueblo-viejo-blanco","1999","True","2499","PUEBLO VIEJO"
"574554","Вино Poliziano Chianti Colli Senesi красное сухое, 0.75л","https://online.metro-cc.ru/products/art_92351","1999","False","","POLIZIANO"
"505393","Вино Weingut Nastl Gruner Veltliner Klassik белое сухое, 0.75л","https://online.metro-cc.ru/products/weingut-nastl-gruner-veltliner-beloe-suhoe-075-l","1999","False","","NASTL"
"398978","Ром Contrabando 5 лет, 0.7л","https://online.metro-cc.ru/products/contrabando-5-letnij-38-07-l","1999","False","","CONTRABANDO"
"117703","Вино Martin Codax Albarino белое сухое, 0.75л","https://online.metro-cc.ru/products/martin-codax-albarino-beloe-suhoe-075-l-409005","1999","True","2399","MARTIN CODAX"
"604945244","Виски Irish Rover + бокал в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/07l-viski-irish-rover-bokal-pu","1999","True","2529","IRISH ROVER"
"119220","Вино Donnafugata Sedara красное сухое, 0.75л","https://online.metro-cc.ru/products/donnafugata-sedara-krasnoe-suhoe-075-l-254014","1999","True","2999","DONNAFUGATA"
"29959503","Шнапс Schnee Jager Pear Williams and Assorted Fruits, 0.5л","https://online.metro-cc.ru/products/05l-shnaps-schneejager-dikie-frukty","1999","False","","SCHNEE JAGER"
"29959543","Шнапс Schnee Jager Blackthorn, 0.5л","https://online.metro-cc.ru/products/05l-shnaps-schneejager-tern","1999","False","","SCHNEE JAGER"
"164016750","Вино игристое Conte Emo Capodilista Rose Prosecco розовое брют, 0.75л","https://online.metro-cc.ru/products/075l-vino-igr-konte-emo-roze-proseko-rz-br","1999","False","","CONTE EMO CAPODILISTA"
"454825616","Ликер Peaky Blinders Irish Whiskey Cream Liqueur, 0.7л","https://online.metro-cc.ru/products/07l-liker-emulsionnyy-peaky-blinder","1999","False","","PEAKY BLINDERS"
"170604","Вино Torres Celeste Crianza красное сухое, 0.75л","https://online.metro-cc.ru/products/seleccion-de-torres-ribera-del-duero-krasnoe-suhoe-14-075-l","1999","True","2899","TORRES"
"469878","Вино Dopff & Irion Cuvee Rene Dopff Gewurztraminer белое полусухое, 0.75л","https://online.metro-cc.ru/products/dopff-et-irion-domaines-du-chateau-de-riquewihir-riesling-les-murailles-beloe-polusuhoe-075-l","1999","True","2549","DOPFF"
"637825","Вино Cotes de Provence Carte Noire розовое сухое, 0.75л","https://online.metro-cc.ru/products/075-l-kot-de-provans-kart-nuar-rz-suh","1999","True","2199","COTES DE PROVENCE"
"171009","Виски The Famous Grouse Finest, 1л","https://online.metro-cc.ru/products/famous-grouse-40-12h1l","1999","True","2499","THE FAMOUS GROUSE"
"583600","Вино игристое Conte Emo Capodilista Prosecco белое брют, 0.75л","https://online.metro-cc.ru/products/vino-igristoe-conte-emo-capodilista-prosecco-brut-075-l-109875","1999","False","","CONTE EMO CAPODILISTA"
"576194","Коньяк Коктебель КС 15 лет в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/rossijskij-koktebel-15-let-vyderzhki-v-podarochnoj-upakovke-07-l","1999","True","2899","КОКТЕБЕЛЬ"
"485176561","Вино Caparzo Rosso di Montalcino красное сухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-kapartso-rosso-di-montalchino-kr-sh","1999","True","2499","CAPARZO"
"639536","Вино Domini Veneti Appassimento красное полусухое, 0.75л","https://online.metro-cc.ru/products/domini-veneti-appassimento-polusuhoe-075-l","1999","False","","DOMINI VENETI"
"546993","Вино I Feudi Di Romans Sauvignon Blanc белое сухое, 0.75л","https://online.metro-cc.ru/products/feudi-di-romans-sauvignon-blanc-beloe-suhoe-075-l","1999","True","2599","I FEUDI DI ROMANS"
"240996167","Пиво Otto Von Schrodder Hefeweizen, 5л","https://online.metro-cc.ru/products/5l-pivo-otto-von-schrodder-hefeweizen-zhb","1999","True","2499","OTTO VON SCHRODDER"
"160582","Вино игристое Valdo Prosecco Valdobbiadene Marca Oro белое брют, 0.75л","https://online.metro-cc.ru/products/vino-igristoe-valdo-prosecco-valdobbiadene-marca-oro-beloe-bryut-0-75l","1999","False","","VALDO"
"217793173","Вино игристое Schlumberger Sparkling Brut Klassik белое брют в подарочной упаковке + 1 бокал, 0.75л","https://online.metro-cc.ru/products/075l-vino-igr-shlyumberger-klassik-bl-br-pu1bokal","1999","False","","SCHLUMBERGER"
"609431","Напиток спиртной Jim Beam Honey, 0.7л","https://online.metro-cc.ru/products/07-l-napitok-spirtnoj-32-5-dzhim-bim-medovyj","1999","True","2369","JIM BEAM"
"217795197","Пиво Wolpertinger лагер, 5л","https://online.metro-cc.ru/products/5l-pivo-wolpertinger-lager-zhb","1999","True","2499","WOLPERTINGER"
"552593","Вино Chateau Le Sepe Bordeaux белое сухое, 0.75л","https://online.metro-cc.ru/products/chateau-le-sepe-bordeaux-beloe-suhoe-075-l","1999","False","","CHATEAU LE SEPE"
"484165","Вино Tenuta Olim Bauda La Villa Barbera d'Asti красное сухое, 0.75л","https://online.metro-cc.ru/products/barbera-olim-bauda-la-villa-krasnoe-suhoe-075-l","1999","False","","TENUTA OLIM BAUDA"
"551581","Вино Chateau Le Sepe Bordeaux красное сухое, 0.75л","https://online.metro-cc.ru/products/chateau-le-sepe-bordeaux-krasnoe-suhoe-075-l","1999","False","","CHATEAU LE SEPE"
"552636","Вино Chevalier Pierrefitte La Valette красное сухое, 0.75л","https://online.metro-cc.ru/products/chateau-pierrfitte-krasnoe-suhoe-075-l","1999","False","","CHEVALIER PIERREFITTE"
"202881","Коньяк Ной Классик 10 лет в подарочной упаковке, 0.5л","https://online.metro-cc.ru/products/noj-klassik-10-let-v-p-u-05-l","1999","True","2649","НОЙ"
"493271660","Вино Manuel Quintano Seleccion Particular красное сухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-manuel-kintano-seleksion-kr-sh","1999","True","2499","MANUEL QUINTANO"
